user,churn,age,housing,deposits,withdrawal,purchases_partners,purchases,cc_taken,cc_recommended,cc_disliked,cc_liked,cc_application_begin,app_downloaded,web_user,ios_user,android_user,registered_phones,payment_type,waiting_4_loan,cancelled_loan,received_loan,rejected_loan,zodiac_sign,left_for_two_month_plus,left_for_one_month,reward_rate,is_referred
49200,1,38.0,R,0,0,0,0,0,188,0,0,16,1,0,1,0,0,Bi-Weekly,0,0,0,0,Gemini,0,0,1.93,0
51870,1,31.0,R,0,0,24,0,0,137,0,0,13,1,1,0,1,0,Monthly,0,0,0,0,Aries,0,0,1.1,1
50692,0,28.0,R,5,3,101,5,0,146,0,0,19,1,0,0,1,0,Weekly,0,0,0,0,Virgo,0,0,0.7,1
55317,0,50.0,na,0,0,0,0,0,11,0,0,0,1,1,1,0,0,Monthly,0,0,0,0,na,0,0,0.43,0
53886,0,32.0,R,0,0,65,0,0,119,0,0,12,1,1,0,1,0,Semi-Monthly,0,0,0,0,Capricorn,0,0,1.27,0
1555,0,36.0,O,0,0,0,0,1,233,0,0,12,1,1,0,1,2,Bi-Weekly,0,0,0,0,Taurus,1,0,2.67,0
45434,1,24.0,na,0,0,8,0,0,26,0,0,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,0.23,0
42691,0,36.0,R,4,0,37,4,0,244,0,0,16,1,1,0,1,2,Weekly,0,0,0,0,Aries,0,0,2.1,1
52799,1,31.0,O,1,1,1,1,0,0,0,0,0,1,0,0,1,0,Monthly,0,0,0,0,Taurus,0,0,1.0,1
3562,0,41.0,na,0,0,0,0,0,192,0,0,10,1,1,1,0,2,na,0,0,0,0,Libra,0,1,1.83,0
47486,1,42.0,R,1,1,21,1,0,23,0,0,10,1,1,1,0,0,Weekly,0,0,0,0,na,0,0,0.23,0
24979,1,26.0,O,0,0,0,0,1,222,0,0,12,1,1,0,1,0,Weekly,0,0,0,0,Virgo,0,0,2.5,1
5453,1,19.0,na,0,0,0,0,0,38,0,0,3,1,0,1,1,2,Weekly,0,0,0,0,Virgo,0,0,0.67,0
42115,0,39.0,R,14,0,28,14,0,99,0,0,30,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aries,0,0,0.83,1
41437,0,23.0,na,0,0,44,0,0,107,0,0,3,1,0,0,1,0,Bi-Weekly,0,0,0,0,na,0,0,0.7,0
21292,0,34.0,R,0,0,100,0,0,150,0,0,8,1,1,1,0,0,Weekly,0,0,0,0,Virgo,0,0,1.53,0
36891,0,29.0,O,14,1,68,14,0,242,0,0,20,1,1,1,0,0,na,0,0,0,0,Taurus,0,0,1.97,0
9495,1,31.0,na,0,0,0,0,0,1,0,0,0,1,0,0,1,0,na,0,0,0,0,Virgo,0,0,0.0,0
27929,0,37.0,R,0,0,61,0,0,300,0,0,55,1,1,1,0,0,Bi-Weekly,0,0,0,0,Gemini,0,0,2.1,0
13791,0,30.0,O,0,0,62,0,0,177,0,0,9,1,1,0,1,2,Semi-Monthly,0,0,0,0,Cancer,1,0,1.4,0
714,0,51.0,na,0,0,0,0,0,139,0,0,12,1,1,0,1,0,Bi-Weekly,0,0,0,0,na,0,1,2.23,0
27496,1,32.0,R,0,0,0,0,0,181,0,0,4,1,1,1,0,0,Weekly,0,0,0,0,Sagittarius,0,0,1.97,0
29173,0,32.0,na,5,1,40,5,0,85,0,0,8,1,0,1,0,0,Bi-Weekly,0,0,0,0,Aries,0,0,0.77,1
21279,0,37.0,R,0,0,0,0,0,187,1,0,5,1,0,0,1,3,Bi-Weekly,0,0,0,0,Leo,0,1,2.1,0
53947,0,33.0,na,0,0,54,0,0,155,0,0,5,1,0,0,1,0,Bi-Weekly,0,0,1,0,Virgo,0,0,1.37,0
5296,0,28.0,R,0,0,188,0,0,220,0,0,45,1,1,0,1,0,Weekly,0,0,0,0,Libra,0,0,1.47,1
53017,1,25.0,R,0,0,0,0,0,75,0,0,12,1,1,1,0,3,Bi-Weekly,0,0,0,0,Libra,0,0,0.83,0
67318,0,31.0,na,0,0,9,0,0,5,0,0,0,1,1,1,0,0,Semi-Monthly,0,0,0,0,Aries,0,0,0.2,0
67321,0,24.0,na,0,0,4,0,0,2,0,0,0,1,0,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,0.0,0
11068,1,36.0,na,0,0,0,0,0,266,0,0,4,1,1,0,1,0,Semi-Monthly,0,0,0,0,Libra,1,0,2.23,0
51939,0,22.0,O,0,0,8,0,0,12,0,0,2,1,0,0,1,0,Weekly,0,0,0,0,Gemini,0,0,0.16,1
1606,1,51.0,na,0,0,0,0,0,149,0,0,8,1,1,1,0,2,na,0,0,0,0,Aries,1,0,1.3,0
42262,0,38.0,R,44,3,75,44,0,137,0,0,17,1,1,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,2.27,1
32970,0,27.0,na,0,0,84,0,0,182,0,0,14,1,0,1,0,0,Semi-Monthly,0,0,0,0,Cancer,0,0,1.5,0
11596,1,45.0,O,25,2,87,24,0,238,0,0,25,1,0,1,0,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,2.0,1
10796,0,22.0,na,0,0,22,0,0,30,0,0,3,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aries,1,0,0.3,1
28650,1,27.0,O,1,1,0,1,0,28,0,0,0,1,0,0,1,0,Weekly,0,0,0,0,Gemini,1,0,0.5,0
46135,1,24.0,na,0,0,0,0,0,3,0,0,0,1,0,0,1,0,Semi-Monthly,0,0,0,0,na,0,0,0.06999999999999999,0
46234,0,23.0,na,0,0,8,0,0,21,0,0,7,1,1,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,0.2,0
55299,0,35.0,na,0,0,0,0,1,213,0,0,22,1,1,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,1,0,1.97,0
8402,0,38.0,O,57,0,71,56,0,324,0,0,4,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,2.3,0
1175,1,36.0,na,1,0,13,1,0,59,0,0,6,1,1,1,0,2,Semi-Monthly,0,0,0,0,Aquarius,1,0,0.87,0
26115,0,43.0,na,19,1,26,18,0,205,0,0,21,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aries,0,0,1.8,1
53722,1,19.0,R,0,0,32,0,0,167,0,0,13,1,1,0,1,0,Weekly,0,0,0,0,Leo,0,1,1.3,1
35241,0,56.0,R,3,0,127,3,0,284,0,0,69,1,1,0,1,0,na,0,0,0,0,Taurus,0,0,2.2,1
12711,1,25.0,R,1,1,29,1,0,272,0,0,10,1,0,1,0,2,Semi-Monthly,0,0,0,0,Gemini,0,1,2.07,0
6159,1,26.0,na,0,0,0,0,0,0,0,0,0,1,1,0,1,2,Bi-Weekly,0,0,0,0,Pisces,0,0,0.06999999999999999,0
46268,0,27.0,R,39,6,85,38,0,250,0,0,42,1,1,1,0,0,Bi-Weekly,0,0,0,0,Libra,0,0,1.73,1
12868,1,38.0,R,20,3,0,20,0,164,0,0,31,1,1,1,0,2,Bi-Weekly,0,0,0,0,na,0,0,1.47,1
12578,0,39.0,R,17,1,21,17,0,115,0,0,8,1,0,1,0,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,1.17,0
1447,0,46.0,na,2,1,100,2,0,190,0,0,13,1,1,1,1,4,Bi-Weekly,0,0,0,0,Virgo,1,0,1.7,1
48295,1,26.0,R,0,0,0,0,0,170,0,0,9,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,1.23,0
38433,0,24.0,R,1,0,78,1,0,125,0,0,16,1,1,0,1,0,Weekly,0,0,0,0,Pisces,0,0,1.03,1
52820,1,28.0,na,0,0,0,0,6,224,0,0,16,1,1,1,0,2,Weekly,0,0,0,0,Gemini,0,0,1.97,0
11922,0,22.0,R,0,0,0,0,0,233,0,0,20,1,0,0,1,0,Semi-Monthly,0,0,0,0,Virgo,0,0,2.27,1
17049,1,33.0,O,0,0,0,0,0,254,0,0,32,1,1,1,0,0,Monthly,0,0,0,0,Aries,0,0,2.17,0
34372,0,28.0,R,1,0,19,0,0,30,0,0,3,1,0,0,1,0,na,0,0,0,0,Pisces,0,0,0.3,1
19269,1,27.0,na,0,0,0,0,0,6,0,0,1,1,0,0,1,0,Monthly,0,0,0,0,Scorpio,0,0,0.0,0
32632,0,25.0,na,1,0,2,1,0,0,0,0,0,1,0,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,0.25,1
29601,0,37.0,na,0,0,73,0,0,178,0,0,7,1,1,1,0,0,Bi-Weekly,0,0,0,0,Gemini,0,0,1.63,0
10879,1,37.0,R,22,1,19,22,0,151,0,0,25,1,1,0,1,2,Weekly,0,0,0,0,Virgo,0,0,1.47,1
12131,1,48.0,R,20,0,41,20,0,147,0,0,33,1,1,0,1,0,Weekly,0,0,0,0,Aries,1,0,1.23,0
11328,0,25.0,O,1,0,168,0,0,150,0,0,14,1,1,1,0,0,Weekly,0,0,0,0,Aquarius,0,0,0.0,1
28661,0,46.0,R,2,1,69,2,0,107,0,0,6,1,1,0,1,2,Semi-Monthly,0,0,0,0,Sagittarius,0,0,2.17,1
64210,1,34.0,na,0,0,0,0,0,1,0,0,0,1,0,1,0,0,Bi-Weekly,0,0,0,0,na,0,0,0.16999999999999998,0
69519,1,44.0,R,0,0,2,0,0,0,0,0,0,1,1,1,0,0,Monthly,0,0,0,0,Scorpio,0,0,0.0,0
50742,1,33.0,na,2,0,61,2,0,107,0,0,14,1,0,0,1,0,Weekly,0,0,0,0,Virgo,0,0,0.2,0
40374,0,27.0,R,0,0,1,0,0,18,0,0,2,1,1,0,1,0,Monthly,0,0,0,0,Taurus,0,1,0.0,0
9618,0,25.0,R,1,0,250,1,0,285,0,0,30,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,1,0,2.23,1
25218,0,47.0,na,2,0,87,2,0,149,0,0,27,1,1,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,1.13,0
511,1,25.0,O,7,0,2,7,0,97,0,0,24,1,1,1,0,2,Weekly,0,0,0,0,Aquarius,1,0,0.77,0
53123,1,26.0,na,0,0,22,0,0,66,0,0,4,1,0,0,1,0,Bi-Weekly,0,0,0,0,Pisces,0,0,0.97,0
25933,1,30.0,R,10,1,22,10,0,63,0,0,12,1,1,0,1,4,Bi-Weekly,0,0,0,0,Aries,0,0,0.5700000000000001,1
50552,0,44.0,O,10,0,22,10,0,46,0,0,5,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,0.8,1
43167,1,55.0,R,0,0,0,0,0,15,0,0,3,1,1,0,1,0,na,0,0,0,0,Libra,1,0,0.06999999999999999,0
18142,0,47.0,O,57,1,101,57,0,289,0,0,43,1,1,0,1,0,Semi-Monthly,0,0,0,0,Pisces,1,0,2.0,0
27516,0,36.0,na,0,0,84,0,0,196,0,0,28,1,1,1,0,0,Bi-Weekly,0,0,0,0,Pisces,1,0,1.37,1
30797,1,26.0,R,1,1,0,1,0,86,0,0,5,1,1,0,1,2,Bi-Weekly,0,0,0,0,Aquarius,0,0,0.37,0
11270,0,37.0,na,0,0,5,0,0,158,0,0,7,1,1,1,0,0,Weekly,0,0,0,0,Gemini,0,0,2.17,0
53757,0,27.0,na,0,0,24,0,0,60,0,0,2,1,0,0,1,0,na,0,0,0,0,Leo,0,0,0.54,0
32882,0,25.0,R,5,0,119,5,0,223,0,0,7,1,1,0,1,0,Bi-Weekly,0,0,0,0,na,1,0,2.13,0
25875,1,25.0,R,0,0,35,0,0,72,0,0,3,1,0,0,1,0,Bi-Weekly,0,0,0,0,na,0,0,0.83,0
16480,1,30.0,R,1,0,2,1,0,2,0,0,0,1,0,0,1,0,Weekly,0,0,0,0,Taurus,1,0,0.0,1
44315,1,36.0,R,0,0,0,0,0,233,0,0,5,1,1,1,0,0,Weekly,0,0,0,0,Cancer,0,0,1.6,0
33825,1,32.0,R,17,0,32,14,0,100,0,0,4,1,1,1,0,2,na,0,0,0,0,Aquarius,0,0,0.6,1
3813,1,33.0,na,0,0,0,0,0,156,0,0,2,1,0,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,1.8,0
53082,1,30.0,na,0,0,0,0,0,27,1,0,5,1,0,0,1,2,Monthly,0,0,0,0,Cancer,0,0,0.13,0
2701,1,32.0,R,2,0,91,2,0,205,0,0,26,1,1,0,1,0,Bi-Weekly,0,0,0,0,Taurus,1,0,1.53,1
379,0,42.0,R,1,1,57,1,0,145,0,0,1,1,0,1,0,0,na,0,0,0,0,na,0,0,1.4300000000000002,1
68029,0,29.0,na,5,2,11,5,0,36,0,0,7,1,0,0,1,0,Semi-Monthly,0,0,0,0,Taurus,0,0,0.6900000000000001,0
25926,0,41.0,R,21,9,181,20,0,289,0,0,35,1,0,1,0,0,Bi-Weekly,0,0,0,0,Aries,0,0,2.17,1
4815,0,35.0,na,0,0,0,0,1,147,0,0,11,1,0,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,1.97,0
32440,0,32.0,R,9,0,30,9,0,55,0,0,1,1,0,0,1,0,Semi-Monthly,0,0,0,0,Cancer,1,0,0.7,0
33525,0,26.0,na,0,0,15,0,0,25,0,0,1,1,0,1,0,0,Bi-Weekly,0,0,0,0,Sagittarius,1,0,0.23,1
57273,1,33.0,R,0,0,0,0,0,86,0,0,3,1,1,1,0,0,na,0,0,0,0,Sagittarius,1,0,1.23,0
1426,0,24.0,na,0,0,3,0,0,6,0,0,0,1,0,1,0,0,Bi-Weekly,0,0,0,0,Leo,0,0,0.5,0
3146,0,30.0,R,37,3,76,37,0,164,0,0,11,1,1,0,1,2,Weekly,0,0,0,0,Libra,0,0,1.67,1
50415,1,43.0,na,0,0,4,0,0,6,0,0,0,1,1,1,0,0,Semi-Monthly,0,0,0,0,na,0,0,0.13,1
14371,1,32.0,R,0,0,0,0,0,153,0,0,5,1,1,0,1,0,Weekly,0,0,0,0,Sagittarius,0,0,1.3,0
19518,0,22.0,R,11,2,80,11,0,203,0,0,23,1,0,0,1,0,Weekly,0,0,0,0,Scorpio,0,0,1.9,1
47484,1,19.0,R,0,0,0,0,0,66,0,0,15,1,1,0,1,2,Bi-Weekly,0,0,0,0,Leo,0,0,1.0699999999999998,0
15138,0,37.0,R,0,0,0,0,0,251,0,0,14,1,1,1,1,2,Bi-Weekly,0,0,0,0,Aries,0,0,1.83,0
38625,0,26.0,O,32,4,61,32,0,171,0,0,21,1,1,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,1,0,1.4,1
51025,0,44.0,na,0,0,11,0,0,25,0,0,1,1,1,0,1,0,na,0,0,0,0,Pisces,0,0,0.0,0
34329,0,45.0,O,28,0,52,27,0,205,0,0,33,1,1,1,0,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,1.6,1
64663,0,30.0,na,0,0,3,0,0,2,0,0,1,1,0,0,1,0,Monthly,0,0,0,0,Aries,0,0,0.05,0
33289,0,22.0,na,0,0,10,0,0,21,0,0,0,1,1,0,1,0,na,0,0,0,0,Gemini,1,0,0.37,0
47,1,41.0,R,0,0,0,0,0,100,0,0,8,1,0,0,1,2,Monthly,0,0,0,1,Cancer,0,0,0.87,1
43223,0,36.0,R,14,0,61,14,0,175,0,0,12,1,0,0,1,0,Monthly,0,0,0,0,Aries,0,0,1.4,1
11445,0,33.0,na,0,0,20,0,0,50,0,0,0,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,0.94,0
12412,0,47.0,O,0,0,0,0,1,225,0,0,55,1,1,1,0,0,Bi-Weekly,0,0,0,0,na,0,0,1.97,1
65512,1,32.0,na,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Weekly,0,0,0,0,Sagittarius,0,0,0.0,0
68092,1,30.0,na,0,0,0,0,0,3,0,0,1,1,0,1,0,0,Semi-Monthly,0,0,0,0,Cancer,0,0,0.0,0
39897,0,41.0,R,14,1,15,14,0,47,0,0,3,1,1,1,0,0,na,0,0,0,0,Pisces,0,0,0.5,1
9553,0,37.0,O,0,0,88,0,0,166,0,0,7,1,1,0,1,0,Semi-Monthly,0,0,0,0,Leo,0,0,1.53,1
9393,0,26.0,R,0,0,130,0,0,283,0,0,22,1,0,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,1.97,1
5221,0,23.0,R,15,0,39,15,0,51,0,0,6,1,0,0,1,0,Bi-Weekly,0,0,0,0,na,1,0,0.5,0
4304,0,33.0,na,11,3,26,11,0,48,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Pisces,0,0,0.47,0
3354,0,58.0,na,0,0,85,0,0,170,0,0,5,1,1,1,0,2,na,0,0,0,0,Scorpio,0,0,1.47,0
32378,0,32.0,na,0,0,0,0,0,14,0,0,2,1,1,0,1,2,Bi-Weekly,0,0,0,0,Libra,0,0,0.27,0
7650,0,57.0,R,0,0,0,0,0,120,0,0,22,1,1,1,0,0,Monthly,0,0,0,0,Virgo,0,0,1.2,0
12002,0,26.0,R,2,0,158,2,0,306,0,0,23,1,0,1,0,0,Bi-Weekly,0,0,0,0,Scorpio,1,0,1.97,1
20467,0,32.0,na,0,0,5,0,0,17,0,0,0,1,1,1,0,2,Bi-Weekly,0,0,0,0,Taurus,1,0,0.03,0
30967,1,37.0,na,0,0,34,0,0,94,0,0,2,1,1,1,0,2,na,0,0,0,0,Libra,0,0,0.93,0
45872,0,32.0,R,0,0,30,0,0,183,0,0,4,1,0,1,0,0,Bi-Weekly,0,0,0,0,Gemini,0,0,1.7,1
31058,0,30.0,R,0,0,0,0,0,261,0,0,22,1,0,1,0,0,Bi-Weekly,0,0,0,0,Aries,0,0,2.1,1
35806,1,27.0,O,0,0,50,0,0,188,0,0,16,1,1,0,1,2,Weekly,0,0,0,0,Taurus,0,0,1.13,1
13127,0,43.0,na,3,0,93,3,0,252,0,0,5,1,1,0,1,2,Bi-Weekly,0,0,0,0,Aries,0,0,1.93,1
30556,1,37.0,na,0,0,0,0,0,40,0,0,7,1,1,0,1,0,Bi-Weekly,0,0,0,0,Pisces,0,0,0.8,0
18966,1,25.0,R,0,0,0,0,0,196,1,0,19,1,1,1,0,0,Weekly,0,0,0,0,Leo,0,0,2.5,0
52063,1,22.0,na,0,0,0,0,0,12,0,0,2,1,1,0,1,2,Bi-Weekly,0,0,0,0,Gemini,0,0,0.3,0
17819,1,34.0,O,1,0,71,1,0,174,0,0,17,1,1,0,1,0,Monthly,0,0,0,0,Aries,0,0,1.53,0
2934,1,21.0,R,0,0,69,0,0,127,0,0,20,1,1,0,1,0,Weekly,0,0,0,0,Sagittarius,0,0,1.1,1
39513,0,28.0,R,0,0,0,0,1,80,0,0,1,1,1,0,1,3,Semi-Monthly,0,0,1,0,Taurus,0,0,1.33,0
24986,0,28.0,na,52,2,63,49,0,262,0,0,22,1,1,1,0,0,Semi-Monthly,0,0,0,0,Cancer,1,0,1.67,0
5258,0,33.0,O,1,0,55,1,0,196,0,0,10,1,0,1,0,0,Weekly,0,0,0,0,Aries,1,0,1.5699999999999998,1
22636,1,32.0,na,0,0,0,0,0,44,0,0,2,1,0,1,0,0,Weekly,0,0,0,0,Gemini,0,0,1.17,0
32311,0,45.0,R,40,1,96,40,0,218,0,0,32,1,0,0,1,0,Weekly,0,0,0,0,Cancer,0,0,1.9,0
18664,0,39.0,O,0,0,144,0,0,143,0,0,19,1,1,0,1,0,na,0,0,0,0,Leo,0,0,1.03,1
34090,0,34.0,na,0,0,60,0,0,201,0,0,6,1,1,0,1,0,Bi-Weekly,0,1,0,0,Aries,0,0,1.67,1
13688,0,40.0,O,0,0,0,0,0,232,0,0,15,1,1,0,1,0,Bi-Weekly,0,0,0,0,Pisces,0,0,2.6,0
58576,0,28.0,R,0,0,3,0,0,2,0,0,0,1,1,1,0,2,Bi-Weekly,0,0,0,0,Aquarius,0,0,0.1,0
25755,1,37.0,na,30,1,69,30,0,253,0,0,24,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aries,0,0,1.23,1
29060,1,41.0,R,0,0,0,0,1,55,0,0,8,1,1,1,0,0,Weekly,0,0,0,0,Scorpio,0,0,0.6,1
52071,1,44.0,R,0,0,0,0,1,207,0,0,38,1,1,0,1,0,na,0,0,0,0,Leo,0,0,2.2,1
19792,1,21.0,R,13,4,57,13,0,125,0,0,17,1,1,0,1,0,Bi-Weekly,0,0,0,0,na,1,0,0.47,1
68585,1,27.0,na,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Bi-Weekly,0,0,0,0,Gemini,0,0,0.0,0
67721,1,30.0,na,0,0,0,0,0,0,0,0,0,1,0,1,0,0,na,0,0,0,0,Taurus,0,0,0.06999999999999999,0
42365,0,52.0,R,20,1,10,20,0,177,0,0,18,1,1,0,1,0,Bi-Weekly,0,0,0,0,na,0,0,1.47,0
37082,0,20.0,na,0,0,7,0,0,22,0,0,9,1,0,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,0.31,0
22861,1,24.0,R,0,0,3,0,0,87,0,0,3,1,0,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,0.97,1
3075,0,48.0,O,11,2,5,11,0,57,0,0,14,1,1,1,0,2,Monthly,0,0,1,0,Pisces,0,0,0.7,1
55021,1,26.0,R,0,0,0,0,0,10,0,0,4,1,1,0,1,0,Weekly,0,0,0,0,Virgo,0,0,0.37,1
8099,1,37.0,R,2,1,46,2,0,76,0,0,5,1,0,1,0,2,na,0,0,0,0,na,0,0,0.7,0
31523,1,22.0,R,1,0,0,1,0,38,0,0,3,1,0,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,0.53,1
55796,1,32.0,R,0,0,23,0,0,250,0,0,8,1,0,0,1,0,Semi-Monthly,0,0,0,0,Leo,1,0,2.03,0
20968,1,25.0,R,0,0,0,0,0,148,4,0,9,1,1,0,1,0,Weekly,0,0,0,0,na,0,0,1.23,0
17287,0,23.0,na,14,9,35,14,0,94,0,0,3,1,0,1,0,0,Bi-Weekly,0,0,0,0,Aquarius,1,0,0.83,1
21950,0,22.0,R,0,0,84,0,0,261,0,0,2,1,1,0,1,2,Bi-Weekly,0,0,0,0,Aries,1,0,2.17,1
34078,0,42.0,O,25,0,26,25,0,86,0,0,9,1,1,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,1.03,0
24448,1,34.0,R,0,0,0,0,1,162,0,0,32,1,1,0,1,4,Weekly,0,0,1,0,Libra,0,0,1.33,1
36667,1,32.0,na,0,0,0,0,0,2,0,0,0,1,1,1,0,0,Bi-Weekly,0,0,0,0,Leo,0,0,0.0,0
14626,1,40.0,na,0,0,0,0,0,227,0,0,21,1,1,0,1,2,Weekly,0,0,0,0,Libra,0,0,2.2,0
33177,0,62.0,R,0,0,0,0,0,276,0,0,39,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aries,1,0,2.07,1
32090,0,28.0,na,19,0,89,18,0,143,0,0,15,1,0,0,1,2,Weekly,0,0,0,0,Sagittarius,0,0,1.9,1
57385,0,31.0,O,0,0,6,0,0,5,0,0,2,1,0,0,1,0,Weekly,0,0,0,0,Cancer,0,0,0.1,0
62649,0,20.0,na,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Bi-Weekly,0,0,0,0,Taurus,1,0,0.0,0
10339,0,40.0,O,0,0,0,0,0,219,0,0,88,1,1,0,1,0,Semi-Monthly,0,0,0,0,Aries,0,0,2.27,0
36364,1,29.0,R,1,0,60,1,0,120,0,0,6,1,1,0,1,2,na,0,0,0,0,Libra,0,0,0.7,1
27743,1,56.0,na,0,0,0,0,0,44,0,0,11,1,1,0,1,0,Monthly,0,0,0,0,Cancer,0,1,0.5700000000000001,0
615,1,54.0,R,0,0,0,0,2,238,8,0,41,1,1,1,0,0,Weekly,0,0,1,0,Pisces,0,0,2.3,0
29779,0,36.0,R,4,1,96,4,0,157,0,0,9,1,1,0,1,2,Weekly,0,0,0,0,na,0,0,1.13,1
20444,0,25.0,R,0,0,67,0,0,175,0,0,23,1,1,0,1,0,Monthly,0,0,0,0,Aquarius,1,0,1.47,1
51398,1,25.0,R,0,0,49,0,0,265,0,0,3,1,0,0,1,0,Monthly,0,0,0,0,Aquarius,0,0,2.13,1
58129,1,20.0,R,0,0,0,0,0,4,0,0,3,1,0,0,1,0,Bi-Weekly,0,1,0,0,Scorpio,0,0,0.5,0
64882,0,45.0,R,0,0,5,0,0,5,0,0,1,1,1,1,0,0,Monthly,0,0,0,0,Aries,0,0,0.13,0
66628,1,22.0,na,0,0,1,0,0,0,0,0,0,1,1,0,1,0,Semi-Monthly,0,0,0,0,Leo,0,0,0.0,0
63574,1,22.0,na,0,0,0,0,0,9,0,0,0,1,1,0,1,0,Weekly,0,0,0,0,Pisces,0,0,0.06999999999999999,0
11812,0,43.0,R,9,1,0,8,0,293,0,0,31,1,1,1,0,0,na,0,0,0,0,Virgo,0,0,1.67,1
58569,1,25.0,na,0,0,1,0,0,10,0,0,1,1,0,0,1,2,Weekly,0,0,0,0,Sagittarius,0,0,0.03,1
42568,0,38.0,na,0,0,0,0,0,228,0,0,8,1,0,1,0,0,Monthly,0,0,0,0,Pisces,0,0,2.23,0
30977,0,22.0,R,8,1,28,8,0,54,0,0,6,1,0,0,1,0,Monthly,0,0,0,0,Libra,0,0,0.8,1
53060,0,39.0,R,0,0,0,0,1,220,1,0,40,1,1,0,1,0,Semi-Monthly,0,0,0,0,Leo,0,0,2.07,0
25138,0,34.0,na,3,1,30,3,0,76,0,0,14,1,1,0,1,0,na,0,0,0,0,Taurus,0,0,0.94,1
38552,0,61.0,na,0,0,0,0,0,230,0,0,21,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,2.2,0
65308,0,21.0,na,0,0,4,0,0,12,0,0,5,1,1,1,0,2,Bi-Weekly,0,0,0,0,Libra,0,0,0.1,1
18338,1,45.0,na,2,2,16,2,0,128,0,0,6,1,1,1,0,0,Monthly,0,0,0,0,Pisces,0,0,1.3,0
61015,1,19.0,na,2,0,6,2,0,10,0,0,4,1,1,0,1,0,na,0,0,0,0,Pisces,0,0,4.0,0
34814,0,49.0,R,31,1,113,31,0,185,0,0,19,1,1,1,0,0,na,0,0,0,0,Leo,0,0,2.07,1
56582,0,22.0,R,3,0,24,3,0,57,0,0,8,1,0,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,0.92,1
16029,1,22.0,R,1,0,4,1,0,63,0,0,13,1,0,0,1,0,Bi-Weekly,0,0,0,0,Virgo,0,0,0.73,1
9567,1,51.0,R,0,0,30,0,29,108,6,0,27,1,1,1,0,2,Semi-Monthly,0,0,1,0,Gemini,1,0,1.2,1
15361,0,28.0,R,51,3,156,50,0,296,0,0,25,1,1,1,0,0,na,0,0,0,0,na,1,0,2.23,1
9603,0,27.0,na,0,0,73,0,0,153,0,0,28,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,1,0,1.0,1
55217,0,54.0,R,16,7,93,16,0,194,0,0,35,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,1.73,1
67778,1,35.0,na,1,0,10,0,0,10,0,0,4,1,0,0,1,0,Bi-Weekly,0,0,0,0,Pisces,0,0,0.12,0
46582,1,35.0,na,0,0,0,0,0,168,0,0,11,1,0,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,1.8,1
54373,0,34.0,O,0,0,79,0,0,76,0,0,5,1,0,1,0,0,Bi-Weekly,0,0,0,0,Gemini,0,0,0.94,1
16743,0,23.0,R,0,0,41,0,0,112,0,0,6,1,0,0,1,0,Weekly,0,0,0,0,na,1,0,0.97,0
18665,0,27.0,O,33,1,85,31,0,187,0,0,29,1,0,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,1.83,1
6504,1,25.0,na,0,0,0,0,0,173,0,0,11,1,0,1,0,0,Bi-Weekly,0,0,0,0,na,0,0,1.93,0
